label_dod_occ_code,label_industry,y1_emp,y5_emp,y10_emp,y1_p25_earnings,y5_p25_earnings,y10_p25_earnings,y1_p50_earnings,y5_p50_earnings,y10_p50_earnings,y1_p75_earnings,y5_p75_earnings,y10_p75_earnings
Electronic Equipment Repairers,Accommodation and Food Services,0.1906110886280858,0.3119068162208801,0.3544140423335055,0.11790966386554624,0.1310711909514305,0.16506129597197905,0.1307023895727733,0.13173652694610777,0.1776871980676329,0.12741818181818182,0.14694070399244036,0.15536791314837156
Electronic Equipment Repairers,Other Services (except Public Administration),0.04775394577094294,0.04961173425366695,0.029943211151264845,0.1567752100840336,0.1643379906852961,0.11821366024518387,0.15405503258508324,0.19223092276984494,0.20395531400966183,0.16901818181818185,0.21568627450980388,0.14692400482509044
Electronic Equipment Repairers,Public Administration,0.2527316875758802,0.22088006902502158,0.16339700567888488,0.0779936974789916,0.04679529829230428,0.04246935201401053,0.08381607530774798,0.072316904652234,0.06204710144927539,0.12480000000000002,0.10866997401370188,0.047165259348612765
Electronic Equipment Repairers,Federal Government,0.07041683528935654,0.07010353753235549,0.055240061951471346,0.1964285714285714,0.18030605455755155,0.17775831873905434,0.25941346850108615,0.2017503454629203,0.17376207729468596,0.26632727272727275,0.21084337349397592,0.13848009650180942
"Communications and Intelligence
Specialists","Mining, Quarrying, and Oil and Gas Extraction",0.45042492917847027,0.8787748058671269,0.961796592669076,0.5128676470588236,0.5400310490130849,0.601138353765324,0.43247646632874726,0.4593889144787348,0.5114734299516908,0.3982545454545454,0.4334987006850933,0.4940892641737032
"Communications and Intelligence
Specialists",Utilities,,,,,,,,,,,,
"Communications and Intelligence
Specialists",Construction,,,,,,,,,,,,
"Communications and Intelligence
Specialists",Manufacturing,,,,,,,,,,,,
"Communications and Intelligence
Specialists",Wholesale Trade,,,,,,,,,,,,
"Communications and Intelligence
Specialists",Retail Trade,,,,,,,,,,,,
"Communications and Intelligence
Specialists",Transportation and Warehousing,,,,,,,,,,,,
"Communications and Intelligence
Specialists",Information,,,,,,,,,,,,
"Communications and Intelligence
Specialists",Finance and Insurance,,,,,,,,,,,,
"Communications and Intelligence
Specialists",Real Estate and Rental and Leasing,,,,,,,,,,,,
"Communications and Intelligence
Specialists","Professional, Scientific, and Technical Services",,,,,,,,,,,,
"Communications and Intelligence
Specialists",Management of Companies and Enterprises,,,,,,,,,,,,
"Communications and Intelligence
Specialists","Administrative and Support and Waste
Management and Remediation Services",,,,,,,,,,,,
"Communications and Intelligence
Specialists",Educational Services,,,,,,,,,,,,
"Communications and Intelligence
Specialists",Health Care and Social Assistance,,,,,,,,,,,,
"Communications and Intelligence
Specialists","Arts, Entertainment, and Recreation",,,,,,,,,,,,
"Communications and Intelligence
Specialists",Accommodation and Food Services,,,,,,,,,,,,
"Communications and Intelligence
Specialists",Other Services (except Public Administration),,,,,,,,,,,,
"Communications and Intelligence
Specialists",Public Administration,,,,,,,,,,,,
"Communications and Intelligence
Specialists",Federal Government,,,,,,,,,,,,
Health Care Specialists,Construction,,,,,,,,,,,,
Health Care Specialists,Manufacturing,,,,,,,,,,,,
Health Care Specialists,Wholesale Trade,,,,,,,,,,,,
Health Care Specialists,Retail Trade,,,,,,,,,,,,
Health Care Specialists,Transportation and Warehousing,,,,,,,,,,,,
Health Care Specialists,"Professional, Scientific, and Technical Services",,,,,,,,,,,,
Health Care Specialists,"Administrative and Support and Waste
Management and Remediation Services",,,,,,,,,,,,
Health Care Specialists,Educational Services,,,,,,,,,,,,
Health Care Specialists,Health Care and Social Assistance,,,,,,,,,,,,
Health Care Specialists,Public Administration,,,,,,,,,,,,
Health Care Specialists,Federal Government,,,,,,,,,,,,
Other Allied Professions,Construction,,,,,,,,,,,,
Other Allied Professions,Manufacturing,,,,,,,,,,,,
Other Allied Professions,Wholesale Trade,,,,,,,,,,,,
Other Allied Professions,Retail Trade,,,,,,,,,,,,
Other Allied Professions,Transportation and Warehousing,,,,,,,,,,,,
Other Allied Professions,Information,,,,,,,,,,,,
Other Allied Professions,Finance and Insurance,,,,,,,,,,,,
Other Allied Professions,"Professional, Scientific, and Technical Services",,,,,,,,,,,,
Other Allied Professions,Management of Companies and Enterprises,,,,,,,,,,,,
Other Allied Professions,"Administrative and Support and Waste
Management and Remediation Services",,,,,,,,,,,,
Other Allied Professions,Educational Services,,,,,,,,,,,,
Other Allied Professions,Health Care and Social Assistance,,,,,,,,,,,,
Other Allied Professions,Accommodation and Food Services,,,,,,,,,,,,
Other Allied Professions,Other Services (except Public Administration),,,,,,,,,,,,
Other Allied Professions,Public Administration,,,,,,,,,,,,
Other Allied Professions,Federal Government,,,,,,,,,,,,
"Functional Support and
Administration","Mining, Quarrying, and Oil and Gas Extraction",,,,,,,,,,,,
"Functional Support and
Administration",Utilities,,,,,,,,,,,,
"Functional Support and
Administration",Construction,,,,,,,,,,,,
"Functional Support and
Administration",Manufacturing,,,,,,,,,,,,
"Functional Support and
Administration",Wholesale Trade,,,,,,,,,,,,
"Functional Support and
Administration",Retail Trade,,,,,,,,,,,,
"Functional Support and
Administration",Transportation and Warehousing,,,,,,,,,,,,
"Functional Support and
Administration",Information,,,,,,,,,,,,
"Functional Support and
Administration",Finance and Insurance,,,,,,,,,,,,
"Functional Support and
Administration",Real Estate and Rental and Leasing,,,,,,,,,,,,
"Functional Support and
Administration","Professional, Scientific, and Technical Services",,,,,,,,,,,,
"Functional Support and
Administration",Management of Companies and Enterprises,,,,,,,,,,,,
"Functional Support and
Administration","Administrative and Support and Waste
Management and Remediation Services",,,,,,,,,,,,
"Functional Support and
Administration",Educational Services,,,,,,,,,,,,
"Functional Support and
Administration",Health Care and Social Assistance,,,,,,,,,,,,
"Functional Support and
Administration","Arts, Entertainment, and Recreation",,,,,,,,,,,,
"Functional Support and
Administration",Accommodation and Food Services,,,,,,,,,,,,
"Functional Support and
Administration",Other Services (except Public Administration),,,,,,,,,,,,
"Functional Support and
Administration",Public Administration,,,,,,,,,,,,
"Electrical/Mechanical Equipment
Repairers","Agriculture, Forestry, Fishing and Hunting",,,,,,,,,,,,
"Electrical/Mechanical Equipment
Repairers","Mining, Quarrying, and Oil and Gas Extraction",,,,,,,,,,,,
"Electrical/Mechanical Equipment
Repairers",Utilities,,,,,,,,,,,,
"Electrical/Mechanical Equipment
Repairers",Construction,,,,,,,,,,,,
"Electrical/Mechanical Equipment
Repairers",Manufacturing,,,,,,,,,,,,
"Electrical/Mechanical Equipment
Repairers",Wholesale Trade,,,,,,,,,,,,
"Electrical/Mechanical Equipment
Repairers",Retail Trade,,,,,,,,,,,,
"Electrical/Mechanical Equipment
Repairers",Transportation and Warehousing,,,,,,,,,,,,
"Electrical/Mechanical Equipment
Repairers",Information,,,,,,,,,,,,
"Electrical/Mechanical Equipment
Repairers",Finance and Insurance,,,,,,,,,,,,
"Electrical/Mechanical Equipment
Repairers",Real Estate and Rental and Leasing,,,,,,,,,,,,
"Electrical/Mechanical Equipment
Repairers","Professional, Scientific, and Technical Services",,,,,,,,,,,,
"Electrical/Mechanical Equipment
Repairers",Management of Companies and Enterprises,,,,,,,,,,,,
"Electrical/Mechanical Equipment
Repairers","Administrative and Support and Waste
Management and Remediation Services",,,,,,,,,,,,
"Electrical/Mechanical Equipment
Repairers",Educational Services,,,,,,,,,,,,
"Electrical/Mechanical Equipment
Repairers",Health Care and Social Assistance,,,,,,,,,,,,
"Electrical/Mechanical Equipment
Repairers","Arts, Entertainment, and Recreation",,,,,,,,,,,,
"Electrical/Mechanical Equipment
Repairers",Accommodation and Food Services,,,,,,,,,,,,
"Electrical/Mechanical Equipment
Repairers",Other Services (except Public Administration),,,,,,,,,,,,
"Electrical/Mechanical Equipment
Repairers",Public Administration,,,,,,,,,,,,
Craftsworkers,"Mining, Quarrying, and Oil and Gas Extraction",,,,,,,,,,,,
Craftsworkers,Utilities,,,,,,,,,,,,
Craftsworkers,Construction,,,,,,,,,,,,
Craftsworkers,Manufacturing,,,,,,,,,,,,
Craftsworkers,Wholesale Trade,,,,,,,,,,,,
Craftsworkers,Retail Trade,,,,,,,,,,,,
Craftsworkers,Transportation and Warehousing,,,,,,,,,,,,
Craftsworkers,Information,,,,,,,,,,,,
Craftsworkers,Finance and Insurance,,,,,,,,,,,,
Craftsworkers,Real Estate and Rental and Leasing,,,,,,,,,,,,
Craftsworkers,"Professional, Scientific, and Technical Services",,,,,,,,,,,,
Craftsworkers,Management of Companies and Enterprises,,,,,,,,,,,,
Craftsworkers,"Administrative and Support and Waste
Management and Remediation Services",,,,,,,,,,,,
Craftsworkers,Educational Services,,,,,,,,,,,,
Craftsworkers,Health Care and Social Assistance,,,,,,,,,,,,
Craftsworkers,"Arts, Entertainment, and Recreation",,,,,,,,,,,,
Craftsworkers,Accommodation and Food Services,,,,,,,,,,,,
Craftsworkers,Other Services (except Public Administration),,,,,,,,,,,,
Craftsworkers,Public Administration,,,,,,,,,,,,
Craftsworkers,Federal Government,,,,,,,,,,,,
Service and Supply Handlers,"Mining, Quarrying, and Oil and Gas Extraction",,,,,,,,,,,,
Service and Supply Handlers,Utilities,,,,,,,,,,,,
Service and Supply Handlers,Construction,,,,,,,,,,,,
Service and Supply Handlers,Manufacturing,,,,,,,,,,,,
Service and Supply Handlers,Wholesale Trade,,,,,,,,,,,,
Service and Supply Handlers,Retail Trade,,,,,,,,,,,,
Service and Supply Handlers,Transportation and Warehousing,,,,,,,,,,,,
Service and Supply Handlers,Information,,,,,,,,,,,,
Service and Supply Handlers,Finance and Insurance,,,,,,,,,,,,
Service and Supply Handlers,Real Estate and Rental and Leasing,,,,,,,,,,,,
Service and Supply Handlers,"Professional, Scientific, and Technical Services",,,,,,,,,,,,
Service and Supply Handlers,Management of Companies and Enterprises,,,,,,,,,,,,
Service and Supply Handlers,"Administrative and Support and Waste
Management and Remediation Services",,,,,,,,,,,,
Service and Supply Handlers,Educational Services,,,,,,,,,,,,
Service and Supply Handlers,Health Care and Social Assistance,,,,,,,,,,,,
Service and Supply Handlers,"Arts, Entertainment, and Recreation",,,,,,,,,,,,
Service and Supply Handlers,Accommodation and Food Services,,,,,,,,,,,,
Service and Supply Handlers,Other Services (except Public Administration),,,,,,,,,,,,
Service and Supply Handlers,Public Administration,,,,,,,,,,,,
Service and Supply Handlers,Federal Government,,,,,,,,,,,,
,,0.20902468636179686,0.1340595340811044,0.08982963345379452,0.15835084033613445,0.15147482812153468,0.1576182136602452,0.16147719044170888,0.17134960847535702,0.16938405797101452,0.15985454545454547,0.17800614221592254,0.09843184559710488
,,1.0,0.7681190681622088,0.559370160041301,0.5958508403361344,0.707473941006875,0.8364711033274957,0.6343229543808834,0.7200982650084446,0.8445048309178743,0.6680727272727272,0.7321048901488307,0.8395657418576596
,,0.5868069607446378,0.5107851596203624,0.3079504388229221,0.10766806722689076,0.11599024173874473,0.13857267950963226,0.11024619840695143,0.15000767695378475,0.19821859903381644,0.12218181818181817,0.1837939995275219,0.21399276236429426
,,0.07183326588425738,0.051768766177739435,0.02787816210635003,0.1383928571428572,0.15990241738744726,0.13835376532399302,0.14355539464156403,0.1647474282204821,0.18055555555555558,0.13832727272727274,0.16784786203638086,0.11604342581423405
,,0.37312828814245247,0.3026315789473685,0.2268972638100155,0.5900735294117647,0.6970503437569305,0.8373467600700525,0.6337798696596668,0.7076615998771687,0.8380132850241545,0.6471272727272728,0.7184030238601464,0.8419782870928829
,,0.09490084985835694,0.13761863675582398,0.11719153329891585,0.4070378151260504,0.605455755156354,0.8211471103327496,0.41835626357711797,0.6187624750499001,0.8041968599033816,0.46589090909090913,0.6337113158516419,0.7142340168878165
,,0.8251719951436666,0.7124676445211389,0.5273618998451214,0.23345588235294124,0.284985584386782,0.36252189141856395,0.23569876900796516,0.2927990173499155,0.34375,0.25061818181818185,0.2964800377982519,0.31809408926417365
,,0.9471873735329827,0.776962899050906,0.5547237996902427,0.1914390756302521,0.23131514748281212,0.30450963222416816,0.21270818247646628,0.26086288960540455,0.3085748792270532,0.23796363636363638,0.2801795416961966,0.2744270205066344
,,0.3097936058276002,0.3140638481449526,0.23954568921011873,0.28413865546218486,0.34286981592370813,0.47526269702276713,0.30050687907313534,0.32857362198679557,0.47086352657004826,0.32727272727272727,0.3623907394283014,0.46887816646562125
,,0.26183731282881423,0.19327006039689387,0.1272586473928756,0.16780462184873957,0.17786648924373472,0.24737302977232922,0.16962346125995653,0.21387993244280662,0.27626811594202894,0.1856,0.23245924875974483,0.23377563329312417
,,0.4937272359368676,0.5772217428817946,0.46773360867320607,0.35372899159663873,0.3532934131736527,0.4054290718038529,0.4666908037653873,0.40334715185014586,0.41123188405797095,0.48887272727272724,0.4116465863453815,0.3635705669481302
,,0.5226628895184136,0.661993097497843,0.5591120289106867,0.13681722689075637,0.1834109558660456,0.2554728546409808,0.1462708182476466,0.19238446184553964,0.28260869565217395,0.14356363636363634,0.2036380817387196,0.27189384800965016
,,0.19486038041278836,0.17730802415875754,0.10015487867836861,0.09742647058823528,0.10667553781326233,0.1405429071803853,0.09829833454018827,0.13726393367111928,0.18583937198067635,0.09410909090909092,0.17328136073706596,0.2460796139927623
,,0.4093484419263456,0.32053494391717,0.20185854414042334,0.1783088235294118,0.18208028387669106,0.2257005253940455,0.21071687183200571,0.22677721480116692,0.2661533816425121,0.2490181818181818,0.2344672808882589,0.22038600723763563
,,0.036220153783893164,0.03364969801553063,0.01703665462054724,0.7192752100840336,0.7418496340652029,0.8739054290718039,0.7246560463432296,0.7546445570397666,0.9791666666666666,0.7608727272727271,0.7872667139144816,0.9589867310012061
,,0.007891541885876164,0.015099223468507336,0.00722767165720186,0.5982142857142858,0.7252162341982701,0.9470227670753065,0.5897900072411295,0.7632427452786734,0.8248792270531401,0.5783272727272727,0.7347035199622018,0.7913148371531966
,,0.2535410764872521,0.17968075927523727,0.10944759938048529,0.25682773109243695,0.2765579951208693,0.3920753064798599,0.28113685734974647,0.30861354214647624,0.3903985507246377,0.32421818181818185,0.32742735648476257,0.40711700844390825
,,0.37636584378794014,0.36475409836065575,0.24703149199793498,0.35136554621848737,0.40718562874251496,0.4993432574430824,0.38486603910209993,0.4236143098418547,0.4779589371980676,0.47345454545454546,0.46196550909520434,0.49215922798552475
,,0.40084985835694054,0.3304572907679034,0.2214765100671141,0.5249474789915967,0.6063428698159237,0.7913747810858144,0.6194786386676321,0.6264394288346384,0.7297705314009663,0.6970181818181818,0.6669029057406095,0.6752714113389626
,,0.04755159854309996,0.06255392579810182,0.04284976768198245,0.2048319327731093,0.28831226436016855,0.38025394045534155,0.226285300506879,0.2904959312144941,0.3897946859903382,0.2737454545454545,0.3351051263879045,0.41507840772014476
,,0.7705382436260624,0.6481880931837791,0.3838409912235416,0.8558298319327731,0.8128188068307828,0.8693082311733801,0.8783490224475018,0.8252725318593581,0.8745471014492753,0.9816727272727273,0.8736120954405859,0.9131483715319662
,,0.01679481991096722,0.013157894736842105,0.0012906556530717598,0.10976890756302521,0.17764471057884235,0.2062171628721542,0.14138305575669802,0.20881314294487946,0.1686292270531401,0.14632727272727275,0.2573824710607135,0.08914354644149575
,,0.06940509915014165,0.056082830025884385,0.029426948890036143,0.2457983193277311,0.3264581947216677,0.3627408056042032,0.3330919623461259,0.3572854291417165,0.34797705314009664,0.4021818181818182,0.3959366879281833,0.39131483715319665
,,0.5975313638203157,0.5310612597066436,0.38668043366029947,0.2865021008403361,0.3550676424927922,0.45534150612959723,0.30304127443881246,0.3703362505757715,0.4726751207729468,0.37832727272727273,0.41648948736120955,0.4876960193003618
,,0.2685147713476325,0.22907679033649697,0.1670108415074858,0.2817752100840336,0.3257928587269905,0.4170315236427321,0.2929036929761042,0.34776600644864114,0.4186292270531401,0.36436363636363633,0.4069218048665249,0.5377563329312425
,,0.679684338324565,0.4441328731665229,0.25374290139390815,0.08692226890756305,0.07873142603681527,0.12346760070052543,0.09341057204923964,0.10686319668355598,0.15791062801932365,0.11316363636363636,0.1384360973304985,0.15428226779252113
,,0.28895184135977336,0.21656600517687663,0.14532782653588022,0.19721638655462181,0.26036815258372137,0.29947460595446584,0.2414916727009413,0.2866574543221249,0.3443538647342995,0.31447272727272724,0.3569572407276163,0.3733413751507841
,,0.5315661675435046,0.3835202761000863,0.04104284976768199,0.26129201680672276,0.3045021068973165,0.3837565674255692,0.29634322954380876,0.32934131736526945,0.4121376811594203,0.36916363636363636,0.36369005433498697,0.42617611580217124
,,0.09125859975718333,0.09318377911993098,0.018327310273619002,0.3253676470588236,0.38678199157241067,0.413091068301226,0.3088341781317885,0.3493013972055888,0.36096014492753625,0.2747636363636363,0.3270729978738483,0.36019300361881784
,,0.1450829623634156,0.0992234685073339,0.06350025813113061,0.2279411764705882,0.1763140385894877,0.18235551663747818,0.3081100651701665,0.27821280515891295,0.26358695652173914,0.42458181818181817,0.4260571698558942,0.28661037394451144
,,0.604208822339134,0.5295513373597929,0.3538977800722768,0.30646008403361347,0.32157906409403414,0.3627408056042032,0.3318247646632875,0.3453093812375249,0.40413647342995174,0.38458181818181814,0.38188046302858497,0.41158021712907117
,,0.3049372723593687,0.27092320966350303,0.18611254517294787,0.27494747899159666,0.27611443779108447,0.32946584938704027,0.29670528602461976,0.28066943037002917,0.3378623188405797,0.3421090909090909,0.32199385778407746,0.3535585042219542
,,0.7480777013354917,0.49050905953408114,0.2901393908105318,0.09742647058823528,0.0802838766910623,0.11383537653239928,0.11495293265749457,0.10287118071549206,0.1408514492753623,0.1482181818181818,0.14257028112449804,0.1496984318455971
,,0.4680291380008094,0.33283002588438315,0.22483221476510068,0.23293067226890762,0.24706143269017522,0.3119527145359019,0.25760318609703114,0.2863503761707354,0.33318236714975846,0.30821818181818184,0.3380581148121899,0.304583835946924
,,0.37879401052205586,0.5079810181190682,0.4235931853381518,0.16727941176470584,0.14459968950986912,0.21716287215411556,0.1830195510499638,0.16643635805312446,0.22086352657004826,0.18996363636363633,0.17954169619655086,0.20856453558504223
,,0.049777418049372725,0.039042277825711826,0.025038719669592154,0.1158088235294118,0.10822798846750942,0.08318739054290719,0.11875452570601008,0.12759097190234914,0.19761473429951693,0.14850909090909092,0.1574533427828963,0.24330518697225573
,,0.21408336705787132,0.15509059534081104,0.0986060918946825,0.06118697478991597,0.019960079840319334,0.019702276707530664,0.05937726285300504,0.019345923537540333,0.03743961352657005,0.08189090909090913,0.06283959366879283,0.024487334137515082
,,0.48907324969647914,0.5245901639344263,0.4099122354155912,0.31039915966386555,0.3375471279662896,0.3837565674255692,0.27570601013758145,0.28174420389989246,0.30782004830917875,0.23781818181818182,0.2670682730923695,0.2693606755126658
,,0.5955078915418859,0.48144952545297676,0.3048528652555499,0.24448529411764708,0.26968285650920376,0.3274956217162872,0.25832729905865315,0.27360663288807,0.3568840579710145,0.2846545454545455,0.3060477202929364,0.3460796139927624
,,0.6630918656414407,0.5207075064710958,0.36525554981930825,0.3398109243697479,0.3792415169660678,0.4397985989492119,0.33779869659666906,0.3666513127590972,0.42330917874396135,0.3380363636363636,0.3652256083156154,0.3937273823884198
,,0.16349656009712668,0.16415012942191545,0.1233866804336603,0.3621323529411765,0.42093590596584607,0.5002189141856392,0.37889210716871824,0.4137878089973898,0.5055857487922705,0.4702545454545455,0.505669737774628,0.5484921592279854
,,0.8263860785107244,0.7215271786022434,0.44501806917914305,0.6662289915966386,0.62785540031049,0.6289404553415062,0.6848298334540187,0.6419468754798094,0.652475845410628,0.7232000000000001,0.6608788093550673,0.6753920386007237
,,0.07871307163091866,0.07226056945642795,0.05833763551884357,0.2801995798319328,0.31869594145043245,0.4511821366024519,0.3495655322230268,0.3964378934438814,0.46980676328502413,0.43330909090909087,0.488896763524687,0.47985524728588663
,,0.19971671388101983,0.2377049180327869,0.2150232318017553,0.32746848739495804,0.30405854956753153,0.33034150612959723,0.421614771904417,0.33932135728542906,0.33952294685990336,0.46996363636363636,0.3297897472241909,0.2928829915560916
,,0.5113314447592068,0.6302847282139775,0.6267423851316469,0.23844537815126055,0.25304945664227096,0.3627408056042032,0.2843953656770456,0.2961768770152003,0.41787439613526567,0.3794909090909091,0.3579021970233877,0.3966224366706876
,,0.2501011736139215,0.19693701466781707,0.146618482188952,0.27888655462184875,0.2987358616101131,0.33428196147110334,0.2773352643012309,0.3127590971902349,0.3318236714975845,0.2709818181818182,0.2952988424285377,0.29541616405307597
,,0.02792391744233104,0.022648835202761,0.00722767165720186,0.19275210084033612,0.2656908405411399,0.2594133099824869,0.2440260680666183,0.2278519883310302,0.26660628019323673,0.2469818181818182,0.27025750059059767,0.26079613992762357
,,0.33630109267503033,0.4400345125107852,0.43030459473412497,0.22216386554621848,0.2787757817697937,0.39908056042031526,0.24547429398986242,0.3181329648395516,0.42376207729468596,0.2842181818181818,0.35388613276635955,0.39131483715319665
,,0.010319708619991907,0.01013805004314064,0.002065049044914816,0.12421218487394958,0.10490130849412282,0.14579684763572687,0.10716871832005792,0.18271150007676956,0.17376207729468596,0.08000000000000002,0.2137963619182613,0.15946924004825086
,,0.6752326993120195,0.42018981880931844,0.270521424883841,0.22085084033613445,0.2592592592592592,0.2793345008756568,0.24022447501810273,0.2756026408721019,0.30147946859903385,0.27636363636363637,0.2708480982754548,0.25971049457177314
,,0.12565762849048967,0.1285591026747196,0.08466701084150749,0.18592436974789917,0.25149700598802394,0.3601138353765324,0.21795800144822586,0.2670044526331951,0.3442028985507246,0.22938181818181813,0.24167257264351522,0.33401688781664657
,,0.4279643868878996,0.3009059534081105,0.16288074341765618,0.07930672268907563,0.038811266356176544,0.04509632224168125,0.07494569152787833,0.06387225548902198,0.06355676328502413,0.10618181818181821,0.09626742263170329,0.04571773220747882
,,0.13617968433832456,0.1013805004314064,0.05472379969024265,0.18986344537815125,0.16212020403637173,0.1757880910683013,0.23461259956553215,0.18025487486565334,0.1717995169082126,0.24930909090909092,0.20056697377746274,0.13872135102533173
,,0.6871711857547552,0.8731665228645384,0.8582860092927208,0.22715336134453779,0.2905300510090929,0.4058669001751314,0.24022447501810273,0.29264547827422077,0.39462560386473433,0.24887272727272725,0.30132293881407984,0.4043425814234017
,,0.3280048563334682,0.4150129421915445,0.45276200309757364,0.25682773109243695,0.3384342426258594,0.4308231173380035,0.3148081100651702,0.38891447873483803,0.47056159420289856,0.40101818181818183,0.47814788566028815,0.5167671893848009
,,0.3462161068393363,0.371009490940466,0.3066597831698503,0.11239495798319327,0.12220004435573295,0.1387915936952715,0.11947863866763214,0.15768463073852296,0.1998792270531401,0.12421818181818184,0.19442475785494923,0.2147165259348613
,,0.0481586402266289,0.09792924935289044,0.11822405782137327,0.3834033613445379,0.6092259924595254,0.794877408056042,0.42251991310644454,0.6130815292491938,0.7952898550724637,0.46821818181818176,0.6374911410347273,0.7096501809408926
,,0.07163091865641441,0.09620362381363246,0.10764068146618483,0.20850840336134457,0.29851408294522064,0.375,0.23099203475742214,0.3213572854291417,0.402475845410628,0.24087272727272724,0.36735175998110087,0.4860072376357057
,,0.2929987859166329,0.43119068162208807,0.47031491997934954,0.34059873949579833,0.3588378797959636,0.40411558669001757,0.4274076755973931,0.4091816367265469,0.4122886473429952,0.45818181818181813,0.41459957476966686,0.36562123039807
,,0.31384055038445974,0.48554788610871447,0.5591120289106867,0.14338235294117652,0.1825238412064759,0.2589754816112084,0.15369297610427224,0.19054199293720248,0.2842693236714976,0.14880000000000004,0.20694542877391925,0.2743063932448733
,,0.07324969647915824,0.13114754098360656,0.13216313887454828,0.2899159663865546,0.4162785540031049,0.45599824868651495,0.3066618392469225,0.3410102871180715,0.40775966183574874,0.2637090909090909,0.33108906213087647,0.3469240048250904
,,0.10886280857952246,0.2940034512510786,0.34641197728446055,0.5506827731092437,0.6440452428476381,0.745183887915937,0.5284214337436639,0.6081682788269613,0.6868961352657005,0.590690909090909,0.5754783841247342,0.6165259348612786
,,0.5208417644678268,0.3856773080241588,0.29917398038203413,0.1832983193277311,0.18518518518518512,0.19395796847635727,0.23714699493120928,0.25656379548595115,0.2727958937198067,0.3066181818181818,0.35849279470824474,0.33763570566948126
,,0.26588425738567384,0.6704055220017257,0.8128549303045948,0.5853466386554622,0.7267686848525171,0.8655866900175132,0.5968501086169442,0.7045908183632734,0.817330917874396,0.621090909090909,0.6839121190644932,0.7334137515078407
,,0.015580736543909348,0.013373597929249352,0.0015487867836861124,0.22689075630252098,0.2998447549345753,0.49759194395796846,0.251086169442433,0.3198218946721941,0.46875,0.3408,0.3664068036853296,0.4980699638118214
,,0.029138000809388914,0.03192407247627265,0.024264326277749097,0.42121848739495804,0.37591483699268124,0.6650612959719789,0.5148443157132512,0.5128205128205128,0.6100543478260869,0.5104,0.5001181195369715,0.586972255729795
,,0.05463375151760422,0.05327868852459016,0.03200826019617966,0.4472163865546219,0.46351740962519405,0.5124781085814362,0.5559377262853005,0.5475203439275296,0.6680253623188405,0.5633454545454545,0.594495629577132,0.6332931242460795
,,0.05220558478348847,0.03710094909404659,0.016520392359318535,0.2683823529411765,0.20691949434464407,0.2594133099824869,0.30304127443881246,0.3384001228312605,0.2946859903381642,0.3857454545454545,0.43278998346326486,0.38866103739445107
,,0.008700930797248077,0.027394305435720447,0.014455343314403717,0.44852941176470595,0.3293413173652694,0.4428633975481612,0.39518464880521353,0.3660371564563181,0.4035326086956522,0.33992727272727274,0.3406567446255611,0.33353437876960196
,,0.12606232294617564,0.14063848144952545,0.04207537429013939,0.3022584033613446,0.300731869594145,0.42447460595446584,0.3330919623461259,0.32857362198679557,0.4563707729468599,0.41279999999999994,0.3835341365461848,0.4781664656212304
,,0.02286523674625658,0.040767903364969806,0.017811048012390297,0.35031512605042014,0.4282546019072965,0.4076182136602452,0.3394279507603186,0.3442346077076616,0.3620169082125604,0.30778181818181816,0.31041814316087885,0.34523522316043426
,,0.043099959530554434,0.06341673856773081,0.058079504388229224,0.23713235294117652,0.3375471279662896,0.40958844133099825,0.2766111513396089,0.31521572240135115,0.4054951690821256,0.3313454545454545,0.38388849515709894,0.4159227985524729
,,0.07365439093484419,0.06061259706643659,0.04181724315952504,0.10215336134453784,0.08383233532934131,0.12390542907180391,0.10825488776249093,0.08736373407032089,0.12454710144927539,0.12625454545454545,0.14068036853295535,0.16248492159227984
,,0.015378389316066369,0.017687661777394306,0.022199277232834283,0.1783088235294118,0.1918385451319583,0.180385288966725,0.2720854453294713,0.27959465684016577,0.26660628019323673,0.3089454545454545,0.30203165603590837,0.24028950542822675
,,0.014973694860380414,0.016177739430543573,0.010841507485802787,0.38497899159663873,0.34730538922155685,0.5464098073555167,0.4514844315713251,0.5140488254260709,0.5647644927536232,0.6052363636363636,0.5479565320103945,0.572496984318456
,,0.12606232294617564,0.13761863675582398,0.10815694372741352,0.6252626050420168,0.6801951652251054,0.7049036777583187,0.6301593048515568,0.7168739444188545,0.746225845410628,0.7631999999999999,0.7647058823529411,0.7973462002412544
,,0.09834075273168758,0.08110440034512512,0.06479091378420238,0.21533613445378152,0.19072965180749613,0.17907180385288968,0.30901520637219404,0.29341317365269454,0.2755132850241546,0.3986909090909091,0.4062130876446964,0.2899879372738238
,,0.03541076487252125,0.046807592752372736,0.053691275167785234,0.2951680672268908,0.33909957862053663,0.4584063047285465,0.4223388848660391,0.36634423460770765,0.4227053140096618,0.43301818181818186,0.36014646822584456,0.3358262967430639
,,0.019425333872925943,0.04551337359792925,0.05937016004130099,0.17016806722689082,0.1559104014193834,0.2714535901926445,0.15894279507603182,0.15553508367879626,0.27913647342995174,0.1841454545454545,0.19064493267186394,0.2700844390832328
,,0.011736139214892758,0.01639344262295082,0.012132163138874549,0.0,0.032157906409403414,0.0008756567425569073,0.0,0.033625057577153394,0.009963768115942018,0.0,0.02197023387668323,0.03944511459589867
